20-06-17 01:36:15    Log Started
20-06-17 01:36:15 Opened /home/kader_b/int2/soldat.ini
20-06-19 21:48:49  Net - Boogie Man connected 19-6-20 21:48:49
20-06-19 21:48:55  Net - sT#' YnGwi3 connected 19-6-20 21:48:55
20-06-19 21:48:57  Net - mipHo connected 19-6-20 21:48:57
20-06-19 21:49:38  Net - Boogie Man connected 19-6-20 21:49:38
20-06-19 21:49:56  Net - Boogie Man connected 19-6-20 21:49:56
20-06-19 21:50:01  Net - Boogie Man connected 19-6-20 21:50:01
20-06-19 21:52:31 TCP/IP File Server started
20-06-19 21:55:42  Net - mipHo disconnected 19-6-20 21:55:42
20-06-19 21:56:36  Net - mipHo connected 19-6-20 21:56:36
20-06-19 21:57:55  Net - sT#' YnGwi3 disconnected 19-6-20 21:57:55
20-06-19 21:58:45  Net - mipHo disconnected 19-6-20 21:58:45
20-06-19 21:58:51 Destroying Devices.
20-06-19 21:58:51    End of Log.
